¡ˆ¡°,¡ˆ¡°∏Ì,¿œΩ√,±‚ø¬(°∆C),∞≠ºˆ∑Æ(mm),«≥º”(m/s),Ω¿µµ(%),«ˆ¡ˆ±‚æ–(hPa),«ˆ¡ˆ±‚æ– QC«√∑°±◊,«ÿ∏È±‚æ–(hPa),«ÿ∏È±‚æ– QC«√∑°±◊,¿˚º≥(cm),¿¸øÓ∑Æ(10∫–¿ß),¡ﬂ«œ√˛øÓ∑Æ(10∫–¿ß),øÓ«¸(øÓ«¸æ‡æÓ),√÷¿˙øÓ∞Ì(100m ),¡ˆ∏ÈªÛ≈¬(¡ˆ∏ÈªÛ≈¬ƒ⁄µÂ),¡ˆ∏Èø¬µµ(°∆C),¡ˆ∏Èø¬µµ QC«√∑°±◊,5cm ¡ˆ¡ﬂø¬µµ(°∆C),10cm ¡ˆ¡ﬂø¬µµ(°∆C),20cm ¡ˆ¡ﬂø¬µµ(°∆C),30cm ¡ˆ¡ﬂø¬µµ(°∆C)
127,√Ê¡÷,2025-01-08 14:00,-0.4,,2.3,51,1004.4,,1018.9,,,8,8,,10,,1.6,,,,,
127,√Ê¡÷,2025-01-08 15:00,-0.5,,3.3,55,1004.4,,1018.9,,,9,9,,9,,0.6,,,,,
127,√Ê¡÷,2025-01-08 16:00,-0.7,,2.8,57,1004.4,,1018.9,,,9,9,,8,,0.6,,,,,
127,√Ê¡÷,2025-01-08 17:00,-1.3,,3.3,57,1004.5,,1019.1,,,8,6,,14,,-0.3,,,,,
127,√Ê¡÷,2025-01-08 18:00,-2,,2.6,56,1004.8,,1019.4,,,5,1,,23,,-0.4,,,,,
127,√Ê¡÷,2025-01-08 19:00,-2.6,,2.7,53,1005.5,,1020.1,,,6,2,,14,,-0.5,,,,,
127,√Ê¡÷,2025-01-08 20:00,-3,,2.5,57,1005.8,,1020.5,,,6,5,,14,,-0.7,,,,,
127,√Ê¡÷,2025-01-08 21:00,-3.4,,3,62,1006.3,,1021,,,8,4,,9,,-0.9,,,,,
127,√Ê¡÷,2025-01-08 22:00,-3.6,,3.4,61,1006.5,,1021.2,,,8,7,,9,,-1.2,,,,,
127,√Ê¡÷,2025-01-08 23:00,-4.4,,3.3,52,1007,,1021.8,,,6,6,,10,,-1.8,,,,,
127,√Ê¡÷,2025-01-09 0:00,-5.6,,2.4,50,1007.8,,1022.6,,,6,5,,,,-2.3,,,,,
127,√Ê¡÷,2025-01-09 1:00,-6.5,,3.3,50,1007.7,,1022.6,,,3,3,,63,,-3.1,,,,,
127,√Ê¡÷,2025-01-09 2:00,-6.7,,3.4,54,1008.2,,1023.1,,,3,1,,25,,-3.6,,,,,
127,√Ê¡÷,2025-01-09 3:00,-7.1,,4.5,54,1009.1,,1024,,,8,5,,9,,-3.5,,,,,
127,√Ê¡÷,2025-01-09 4:00,-8.2,,3.5,38,1009.4,,1024.4,,,0,0,,,,-4.6,,,,,
127,√Ê¡÷,2025-01-09 5:00,-9,,3.3,34,1009.4,,1024.5,,,0,0,,,,-5.2,,,,,
127,√Ê¡÷,2025-01-09 6:00,-9.5,,2.6,34,1009.5,,1024.6,,,0,0,,,,-5.5,,,,,
127,√Ê¡÷,2025-01-09 7:00,-9.9,,2.8,35,1009.8,,1024.9,,,0,0,,,,-5.7,,,,,
127,√Ê¡÷,2025-01-09 8:00,-10,,2.7,34,1010.1,,1025.2,,,0,0,,,,-5.8,,,,,
127,√Ê¡÷,2025-01-09 9:00,-9.7,,3.5,35,1010.5,,1025.6,,,0,0,,,,-5.5,,,,,
127,√Ê¡÷,2025-01-09 10:00,-8.6,,5,32,1010.6,,1025.7,,,0,0,,,,-3.1,,,,,
127,√Ê¡÷,2025-01-09 11:00,-8,,3.5,31,1010.3,,1025.3,,,0,0,,,,-0.5,,,,,
127,√Ê¡÷,2025-01-09 12:00,-7,,5.8,30,1009.2,,1024.1,,,1,1,,,,0.4,,,,,
127,√Ê¡÷,2025-01-09 13:00,-6,,5.6,31,1008.2,,1023.1,,,6,1,,65,,2.4,,,,,
127,√Ê¡÷,2025-01-09 14:00,-6.6,,5.7,26,1008,,1022.9,,,8,3,,17,,0.8,,,,,
127,√Ê¡÷,2025-01-09 15:00,-7.8,,5.6,29,1008.4,,1023.4,,,8,2,,17,,-0.5,,,,,
127,√Ê¡÷,2025-01-09 16:00,-7.9,,4.7,29,1008.8,,1023.8,,,7,7,,13,,-0.5,,,,,
127,√Ê¡÷,2025-01-09 17:00,-9.2,,3.7,31,1009.5,,1024.6,,,8,3,,18,,-1.7,,,,,
127,√Ê¡÷,2025-01-09 18:00,-9.8,,4,33,1010.3,,1025.4,,,8,8,,12,,-3.3,,,,,
127,√Ê¡÷,2025-01-09 19:00,-10.7,,3.3,33,1011.9,,1027.1,,,0,0,,,,-5.1,,,,,
127,√Ê¡÷,2025-01-09 20:00,-11.2,,2.2,34,1013.2,,1028.4,,,0,0,,,,-5.9,,,,,
127,√Ê¡÷,2025-01-09 21:00,-11.7,,2.5,35,1014.1,,1029.4,,,0,0,,,,-6.4,,,,,
127,√Ê¡÷,2025-01-09 22:00,-12,,1.3,37,1015,,1030.3,,,0,0,,,,-6.5,,,,,
127,√Ê¡÷,2025-01-09 23:00,-12.4,,1.5,38,1015.7,,1031.1,,,0,0,,,,-6.6,,,,,
127,√Ê¡÷,2025-01-10 0:00,-12.7,,1.4,41,1015.9,,1031.3,,,0,0,,,,-6.9,,,,,
127,√Ê¡÷,2025-01-10 1:00,-13,,1.1,42,1016.5,,1031.9,,,10,1,,,,-7,,,,,
127,√Ê¡÷,2025-01-10 2:00,-14.9,,0.8,55,1016.7,,1032.2,,,10,1,,,,-7.2,,,,,
127,√Ê¡÷,2025-01-10 3:00,-14.9,,0.7,57,1017.1,,1032.6,,,9,1,,,,-7.5,,,,,
127,√Ê¡÷,2025-01-10 4:00,-15.2,,0.5,59,1017.2,,1032.7,,,9,1,,,,-7.5,,,,,
127,√Ê¡÷,2025-01-10 5:00,-15.4,,0.7,62,1017.4,,1033,,,9,1,,,,-7.6,,,,,
127,√Ê¡÷,2025-01-10 6:00,-15.7,,0.4,64,1017.8,,1033.4,,,10,1,,,,-7.9,,,,,
127,√Ê¡÷,2025-01-10 7:00,-15.5,,0.2,64,1018.3,,1033.9,,,9,1,,,,-8,,,,,
127,√Ê¡÷,2025-01-10 8:00,-15.5,,0.3,67,1018.7,,1034.3,,,9,1,,,,-8,,,,,
127,√Ê¡÷,2025-01-10 9:00,-14.5,,0.8,65,1018.9,,1034.4,,,0,0,,,,-7.4,,,,,
127,√Ê¡÷,2025-01-10 10:00,-11.6,,0.8,53,1019.2,,1034.6,,,0,0,,,,-4,,,,,
127,√Ê¡÷,2025-01-10 11:00,-10,,1.4,40,1019.3,,1034.6,,,0,0,,,,-0.7,,,,,
127,√Ê¡÷,2025-01-10 12:00,-8.3,,1,39,1018.6,,1033.8,,,1,1,,,,1.6,,,,,
127,√Ê¡÷,2025-01-10 13:00,-6.4,,1.3,37,1017.6,,1032.6,,,1,1,,,,4.9,,,,,
127,√Ê¡÷,2025-01-10 14:00,-6.2,,1.5,37,1017.1,,1032.1,,,0,0,,,,5,,,,,
127,√Ê¡÷,2025-01-10 15:00,-4.6,,1.2,34,1016.6,,1031.5,,,0,0,,,,3.7,,,,,
127,√Ê¡÷,2025-01-10 16:00,-4.5,,1.4,34,1016.4,,1031.3,,,0,0,,,,0.9,,,,,
127,√Ê¡÷,2025-01-10 17:00,-4.5,,0.8,35,1016.5,,1031.4,,,0,0,,,,-0.5,,,,,
127,√Ê¡÷,2025-01-10 18:00,-7.1,,0.9,48,1016.4,,1031.5,,,0,0,,,,-0.7,,,,,
127,√Ê¡÷,2025-01-10 19:00,-8.5,,1,56,1016.7,,1031.8,,,0,0,,,,-1.5,,,,,
127,√Ê¡÷,2025-01-10 20:00,-9.2,,0.6,59,1016.9,,1032.1,,,0,0,,,,-2.5,,,,,
127,√Ê¡÷,2025-01-10 21:00,-9.7,,0.7,63,1017.4,,1032.6,,,0,0,,,,-3.5,,,,,
127,√Ê¡÷,2025-01-10 22:00,-9,,1.5,63,1017.6,,1032.8,,,9,8,,10,,-3.9,,,,,
127,√Ê¡÷,2025-01-10 23:00,-8.1,,0.5,60,1017.8,,1032.9,,,9,9,,10,,-4,,,,,
127,√Ê¡÷,2025-01-11 0:00,-8,,0,66,1017.5,,1032.6,,,9,9,,,,-3.8,,,,,
127,√Ê¡÷,2025-01-11 1:00,-7.4,,0.3,62,1017.2,,1032.3,,,9,9,,11,,-3.5,,,,,
127,√Ê¡÷,2025-01-11 2:00,-7.1,,0.4,63,1017.2,,1032.3,,,9,6,,9,,-3.6,,,,,
127,√Ê¡÷,2025-01-11 3:00,-7.5,,0.6,65,1016.8,,1031.9,,,9,7,,13,,-4,,,,,
127,√Ê¡÷,2025-01-11 4:00,-8.6,,0.7,68,1016.3,,1031.4,,,0,0,,,,-5,,,,,
127,√Ê¡÷,2025-01-11 5:00,-10.2,,0.6,74,1016.1,,1031.3,,,0,0,,,,-6,,,,,
127,√Ê¡÷,2025-01-11 6:00,-11.4,,0.3,77,1015.7,,1031,,,0,0,,,,-6.6,,,,,
127,√Ê¡÷,2025-01-11 7:00,-11.5,,0.6,80,1016.1,,1031.4,,,0,0,,,,-7,,,,,
127,√Ê¡÷,2025-01-11 8:00,-11.9,,0.3,81,1016.5,,1031.8,,,0,0,,,,-7.1,,,,,
127,√Ê¡÷,2025-01-11 9:00,-10.7,,0.2,81,1017.1,,1032.4,,,0,0,,,,-6.5,,,,,
127,√Ê¡÷,2025-01-11 10:00,-7,,0.9,71,1017.2,,1032.3,,,0,0,,,,-3,,,,,
127,√Ê¡÷,2025-01-11 11:00,-4.7,,0.8,59,1016.9,,1031.8,,,0,0,,,,-0.2,,,,,
127,√Ê¡÷,2025-01-11 12:00,-2.8,,0.9,48,1015.5,,1030.3,,,0,0,,,,2.7,,,,,
127,√Ê¡÷,2025-01-11 13:00,-2,,1,46,1014.3,,1029,,,1,1,,,,6.4,,,,,
127,√Ê¡÷,2025-01-11 14:00,-0.8,,2,41,1013.6,,1028.3,,,4,1,,25,,7,,,,,
127,√Ê¡÷,2025-01-11 15:00,-0.8,,1.6,41,1013.1,,1027.7,,,4,4,,9,,4.5,,,,,
127,√Ê¡÷,2025-01-11 16:00,-0.8,,3,42,1013.1,,1027.7,,,4,4,,10,,1.8,,,,,
127,√Ê¡÷,2025-01-11 17:00,-1.8,,1.9,46,1013.2,,1027.9,,,6,2,,58,,-0.4,,,,,
127,√Ê¡÷,2025-01-11 18:00,-2.8,,1.4,49,1013.3,,1028.1,,,4,3,,53,,-0.5,,,,,
127,√Ê¡÷,2025-01-11 19:00,-5.1,,1.1,60,1012.9,,1027.8,,,8,6,,48,,-0.9,,,,,
127,√Ê¡÷,2025-01-11 20:00,-6.1,,0.9,66,1012.7,,1027.6,,,8,8,,45,,-1.3,,,,,
127,√Ê¡÷,2025-01-11 21:00,-7.1,,1.3,70,1012.6,,1027.6,,,0,0,,,,-2.1,,,,,
127,√Ê¡÷,2025-01-11 22:00,-8,,1.1,73,1012.5,,1027.5,,,0,0,,,,-3,,,,,
127,√Ê¡÷,2025-01-11 23:00,-8.5,,0.7,75,1012.4,,1027.5,,,8,8,,49,,-3.6,,,,,
127,√Ê¡÷,2025-01-12 0:00,-8.5,,0.3,77,1012.1,,1027.2,,,4,4,,,,-4.4,,,,,
127,√Ê¡÷,2025-01-12 1:00,-9.5,,0.8,78,1011.8,,1026.9,,,0,0,,,,-5.1,,,,,
127,√Ê¡÷,2025-01-12 2:00,-9.9,,0.7,82,1011.7,,1026.8,,,6,4,,48,,-5.5,,,,,
127,√Ê¡÷,2025-01-12 3:00,-10.2,,0,83,1011.3,,1026.5,,,4,4,,49,,-6,,,,,
127,√Ê¡÷,2025-01-12 4:00,-10.7,,0.7,82,1010.9,,1026.1,,,0,0,,,,-6.4,,,,,
127,√Ê¡÷,2025-01-12 5:00,-11.2,,1,83,1010.9,,1026.1,,,0,0,,,,-6.7,,,,,
127,√Ê¡÷,2025-01-12 6:00,-11.4,,1,84,1010.9,,1026.1,,,4,4,,51,,-7,,,,,
127,√Ê¡÷,2025-01-12 7:00,-11.9,,0,84,1010.9,,1026.2,,,8,8,,48,,-7.1,,,,,
127,√Ê¡÷,2025-01-12 8:00,-11.7,,0,84,1011,,1026.2,,,9,9,,48,,-7.1,,,,,
127,√Ê¡÷,2025-01-12 9:00,-9.9,,0.1,84,1011.3,,1026.4,,,6,6,,47,,-5.7,,,,,
127,√Ê¡÷,2025-01-12 10:00,-7.6,,0.5,80,1011.5,,1026.5,,,5,5,,49,,-2.6,,,,,
127,√Ê¡÷,2025-01-12 11:00,-5.4,,0.1,73,1011.2,,1026.1,,,4,4,,,,-0.5,,,,,
127,√Ê¡÷,2025-01-12 12:00,-3.1,,0.9,57,1010.3,,1025,,,4,3,,,,2.1,,,,,
127,√Ê¡÷,2025-01-12 13:00,-0.8,,1.2,48,1009.3,,1023.9,,,4,1,,,,5.9,,,,,
127,√Ê¡÷,2025-01-12 14:00,-0.2,,0.7,43,1008.4,,1022.9,,,2,1,,,,7.3,,,,,
127,√Ê¡÷,2025-01-12 15:00,0.9,,1.9,41,1008.2,,1022.7,,,2,0,,,,5.5,,,,,
127,√Ê¡÷,2025-01-12 16:00,1.1,,2.3,41,1008.4,,1022.9,,,0,0,,,,2.4,,,,,
127,√Ê¡÷,2025-01-12 17:00,-0.1,,1,43,1008.8,,1023.3,,,0,0,,,,-0.4,,,,,
127,√Ê¡÷,2025-01-12 18:00,-2.7,,0.5,53,1009.2,,1023.9,,,0,0,,,,-0.5,,,,,
127,√Ê¡÷,2025-01-12 19:00,-4,,1.1,61,1009.7,,1024.5,,,0,0,,,,-0.9,,,,,
127,√Ê¡÷,2025-01-12 20:00,-5.4,,0.8,66,1010.3,,1025.2,,,0,0,,,,-1.5,,,,,
127,√Ê¡÷,2025-01-12 21:00,-6.3,,0.5,70,1010.9,,1025.8,,,0,0,,,,-2.1,,,,,
127,√Ê¡÷,2025-01-12 22:00,-7.2,,0.8,73,1011.3,,1026.3,,,0,0,,,,-2.8,,,,,
127,√Ê¡÷,2025-01-12 23:00,-7.8,,0.6,75,1011.6,,1026.6,,,0,0,,,,-3.6,,,,,
127,√Ê¡÷,2025-01-13 0:00,-8.2,,1,76,1011.9,,1026.9,,,0,0,,,,-4.3,,,,,
127,√Ê¡÷,2025-01-13 1:00,-8.7,,0.6,79,1011.6,,1026.7,,,0,0,,,,-5,,,,,
127,√Ê¡÷,2025-01-13 2:00,-9.1,,0.9,82,1012.3,,1027.4,,,0,0,,,,-5.6,,,,,
127,√Ê¡÷,2025-01-13 3:00,-10,,1,82,1012.6,,1027.8,,,0,0,,,,-6.1,,,,,
127,√Ê¡÷,2025-01-13 4:00,-10.4,,0.9,84,1012.4,,1027.6,,,0,0,,,,-6.5,,,,,
127,√Ê¡÷,2025-01-13 5:00,-10.2,,1,85,1012.5,,1027.7,,,0,0,,,,-6.7,,,,,
127,√Ê¡÷,2025-01-13 6:00,-11.2,,0.6,83,1013,,1028.2,,,0,0,,,,-7,,,,,
127,√Ê¡÷,2025-01-13 7:00,-11.1,,0.3,84,1013.2,,1028.4,,,0,0,,,,-7.1,,,,,
127,√Ê¡÷,2025-01-13 8:00,-10.9,,0.7,85,1013.1,,1028.3,,,0,0,,,,-7,,,,,
127,√Ê¡÷,2025-01-13 9:00,-9,,0.1,84,1013.5,,1028.6,,,0,0,,,,-5.6,,,,,
127,√Ê¡÷,2025-01-13 10:00,-6.4,,0.6,80,1014.3,,1029.3,,,2,1,,,,-2.3,,,,,
127,√Ê¡÷,2025-01-13 11:00,-3.9,,0.4,74,1013.9,,1028.7,,,7,4,,11,,-0.5,,,,,
127,√Ê¡÷,2025-01-13 12:00,-0.8,,0.7,63,1012.8,,1027.4,,,7,7,,9,,1.3,,,,,
127,√Ê¡÷,2025-01-13 13:00,1.4,,1,54,1011.9,,1026.4,,,2,2,,42,,4.6,,,,,
127,√Ê¡÷,2025-01-13 14:00,2.2,,0.9,52,1011.1,,1025.6,,,8,5,,9,,3.8,,,,,
127,√Ê¡÷,2025-01-13 15:00,3.7,,0.8,51,1010.2,,1024.6,,,4,4,,63,,5.1,,,,,
127,√Ê¡÷,2025-01-13 16:00,3.5,,2.8,53,1010,,1024.4,,,4,4,,12,,2.4,,,,,
127,√Ê¡÷,2025-01-13 17:00,3,,1.6,55,1009.8,,1024.2,,,8,8,,11,,0.1,,,,,
127,√Ê¡÷,2025-01-13 18:00,2.5,,2.9,62,1010.1,,1024.5,,,9,9,,9,,-0.3,,,,,
127,√Ê¡÷,2025-01-13 19:00,2,,0.8,69,1010.1,,1024.5,,,9,9,,12,,-0.3,,,,,
127,√Ê¡÷,2025-01-13 20:00,1.7,,0.3,70,1010.1,,1024.6,,,9,9,,9,,-0.3,,,,,
127,√Ê¡÷,2025-01-13 21:00,1.2,,0.5,73,1010.3,,1024.8,,,10,10,,9,,-0.3,,,,,
127,√Ê¡÷,2025-01-13 22:00,0.9,,0.4,77,1010.4,,1024.9,,,10,10,,8,,-0.3,,,,,
127,√Ê¡÷,2025-01-13 23:00,1,,0.4,78,1010.5,,1025,,,10,10,,9,,-0.3,,,,,
127,√Ê¡÷,2025-01-14 0:00,0.6,0.1,0.5,81,1010.4,,1024.9,,,10,10,,,,-0.3,,,,,
127,√Ê¡÷,2025-01-14 1:00,0.1,,0.2,86,1010.2,,1024.8,,,10,9,,9,,-0.3,,,,,
127,√Ê¡÷,2025-01-14 2:00,0.3,,0.7,87,1009.9,,1024.4,,,9,9,,10,,-0.3,,,,,
127,√Ê¡÷,2025-01-14 3:00,-0.5,0.2,0.7,89,1009.8,,1024.4,,,9,4,,9,,-0.4,,,,,
127,√Ê¡÷,2025-01-14 4:00,0.3,,0.6,90,1009.7,,1024.2,,,9,5,,8,,-0.4,,,,,
127,√Ê¡÷,2025-01-14 5:00,0.4,,0.6,86,1009.6,,1024.1,,,10,7,,7,,-0.4,,,,,
127,√Ê¡÷,2025-01-14 6:00,1.3,0.2,1.2,86,1009.4,,1023.9,,,10,3,,7,,-0.3,,,,,
127,√Ê¡÷,2025-01-14 7:00,0.7,,0.8,87,1009.5,,1024,,,9,2,,8,,-0.4,,,,,
127,√Ê¡÷,2025-01-14 8:00,0.6,,0.4,87,1009.9,,1024.4,,,10,9,,5,,-0.4,,,,,
127,√Ê¡÷,2025-01-14 9:00,1.1,0.2,0.7,90,1010,,1024.5,,,0,0,,,,-0.3,,,,,
127,√Ê¡÷,2025-01-14 10:00,2.4,,0.5,84,1010.3,,1024.7,,,9,9,,5,,-0.3,,,,,
127,√Ê¡÷,2025-01-14 11:00,3.7,,0.5,76,1010.3,,1024.7,,,8,1,,6,,0.6,,,,,
127,√Ê¡÷,2025-01-14 12:00,5.1,,1.1,73,1009.6,,1023.9,,,7,5,,6,,6.4,,,,,
127,√Ê¡÷,2025-01-14 13:00,5.5,,2.1,69,1008.7,,1022.9,,,7,7,,6,,4.6,,,,,
127,√Ê¡÷,2025-01-14 14:00,6.2,,2.8,58,1008,,1022.2,,,8,6,,10,,3.6,,,,,
127,√Ê¡÷,2025-01-14 15:00,7,,3.8,52,1008.1,,1022.2,,,8,1,,16,,4.6,,,,,
127,√Ê¡÷,2025-01-14 16:00,6.1,,3,53,1008.3,,1022.5,,,9,1,,18,,3,,,,,
127,√Ê¡÷,2025-01-14 17:00,4.9,,2.9,54,1009,,1023.3,,,9,1,,19,,1,,,,,
127,√Ê¡÷,2025-01-14 18:00,4,,3.5,55,1009.8,,1024.1,,,10,1,,20,,0,,,,,
127,√Ê¡÷,2025-01-14 19:00,3,,2.2,50,1010.3,,1024.7,,,9,9,,22,,-0.3,,,,,
127,√Ê¡÷,2025-01-14 20:00,2.4,,1.8,47,1010.2,,1024.6,,,9,9,,23,,-0.3,,,,,
127,√Ê¡÷,2025-01-14 21:00,1.6,,2,49,1010.5,,1025,,,6,6,,21,,-0.4,,,,,
127,√Ê¡÷,2025-01-14 22:00,1.5,,2.5,57,1010.5,,1025,,,6,6,,27,,-0.4,,,,,
127,√Ê¡÷,2025-01-14 23:00,1.3,,2.5,58,1011.1,,1025.6,,,9,5,,11,,-0.4,,,,,
127,√Ê¡÷,2025-01-15 0:00,0.6,,2.4,53,1011.1,,1025.6,,,7,7,,,,-0.5,,,,,
127,√Ê¡÷,2025-01-15 1:00,-0.4,,2.6,52,1011.4,,1026,,,0,0,,,,-0.7,,,,,
127,√Ê¡÷,2025-01-15 2:00,-1.3,,4,36,1012,,1026.7,,,0,0,,,,-1.2,,,,,
127,√Ê¡÷,2025-01-15 3:00,-2.6,,2.1,41,1012.2,,1026.9,,,0,0,,,,-1.8,,,,,
127,√Ê¡÷,2025-01-15 4:00,-3.5,,2.6,48,1012.1,,1026.9,,,0,0,,,,-2.3,,,,,
127,√Ê¡÷,2025-01-15 5:00,-4,,2.5,50,1012.2,,1027,,,0,0,,,,-2.8,,,,,
127,√Ê¡÷,2025-01-15 6:00,-4.6,,1.6,52,1012.6,,1027.5,,,0,0,,,,-3.3,,,,,
127,√Ê¡÷,2025-01-15 7:00,-5.1,,1.7,53,1013.3,,1028.2,,,0,0,,,,-3.6,,,,,
127,√Ê¡÷,2025-01-15 8:00,-5.1,,2.8,47,1013.9,,1028.8,,,0,0,,,,-4,,,,,
127,√Ê¡÷,2025-01-15 9:00,-4.9,,2.6,42,1014.6,,1029.5,,,0,0,,,,-3.8,,,,,
127,√Ê¡÷,2025-01-15 10:00,-3.3,,2.3,34,1015.2,,1030,,,0,0,,,,-1.3,,,,,
127,√Ê¡÷,2025-01-15 11:00,-2.7,,2.6,30,1014.8,,1029.6,,,0,0,,,,0,,,,,
127,√Ê¡÷,2025-01-15 12:00,-2.1,,4.3,24,1014.3,,1029,,,0,0,,,,2.5,,,,,
127,√Ê¡÷,2025-01-15 13:00,-1.4,,4.4,22,1013.4,,1028.1,,,0,0,,,,5.7,,,,,
127,√Ê¡÷,2025-01-15 14:00,-0.8,,3.1,22,1012.6,,1027.2,,,0,0,,,,6.7,,,,,
127,√Ê¡÷,2025-01-15 15:00,-0.2,,4.5,21,1012.3,,1026.9,,,0,0,,,,4.9,,,,,
127,√Ê¡÷,2025-01-15 16:00,-0.7,,3.4,25,1012.6,,1027.2,,,0,0,,,,2,,,,,
127,√Ê¡÷,2025-01-15 17:00,-1.7,,3.2,27,1013,,1027.7,,,0,0,,,,-0.4,,,,,
127,√Ê¡÷,2025-01-15 18:00,-3.1,,3.1,31,1013.5,,1028.3,,,0,0,,,,-0.7,,,,,
127,√Ê¡÷,2025-01-15 19:00,-4,,2.2,34,1014.2,,1029,,,0,0,,,,-1.3,,,,,
127,√Ê¡÷,2025-01-15 20:00,-4.5,,2.3,39,1014.6,,1029.5,,,0,0,,,,-1.9,,,,,
127,√Ê¡÷,2025-01-15 21:00,-5.1,,1.6,44,1014.5,,1029.4,,,0,0,,,,-2.5,,,,,
127,√Ê¡÷,2025-01-15 22:00,-5.9,,1,50,1014.7,,1029.7,,,0,0,,,,-3.1,,,,,
127,√Ê¡÷,2025-01-15 23:00,-7.5,,0.2,58,1014.9,,1030,,,6,1,,11,,-3.8,,,,,
127,√Ê¡÷,2025-01-16 0:00,-8.4,,0.9,65,1014.6,,1029.7,,,0,0,,,,-4.4,,,,,
127,√Ê¡÷,2025-01-16 1:00,-8.8,,0.6,68,1014,,1029.1,,,8,1,,9,,-4.5,,,,,
127,√Ê¡÷,2025-01-16 2:00,-6.5,,0,65,1013.8,,1028.8,,,9,9,,8,,-3,,,,,
127,√Ê¡÷,2025-01-16 3:00,-5.4,,0.2,57,1013.3,,1028.2,,,9,9,,7,,-2.6,,,,,
127,√Ê¡÷,2025-01-16 4:00,-4.9,,0.1,54,1012.8,,1027.7,,,9,9,,6,,-2.5,,,,,
127,√Ê¡÷,2025-01-16 5:00,-5,,0.4,58,1012.2,,1027.1,,,9,9,,7,,-2.5,,,,,
127,√Ê¡÷,2025-01-16 6:00,-4.9,,0.2,54,1012.2,,1027.1,,,9,9,,10,,-2.5,,,,,
127,√Ê¡÷,2025-01-16 7:00,-4.6,,0,55,1012,,1026.8,,,9,9,,10,,-2.3,,,,,
127,√Ê¡÷,2025-01-16 8:00,-4.5,,0,52,1012.1,,1026.9,,,9,9,,11,,-2.3,,,,,
127,√Ê¡÷,2025-01-16 9:00,-4,,0.1,54,1012.3,,1027.1,,,9,9,,8,,-1.9,,,,,
127,√Ê¡÷,2025-01-16 10:00,-3.7,,0.8,56,1012.2,,1027,,,9,6,,8,,-1.3,,,,,
127,√Ê¡÷,2025-01-16 11:00,-3,,0.6,61,1011.9,,1026.7,,,9,8,,6,,-0.9,,,,,
127,√Ê¡÷,2025-01-16 12:00,-3,,1,70,1011.2,,1025.9,,,10,9,,5,,-0.7,,,,,
127,√Ê¡÷,2025-01-16 13:00,-2.5,,0.5,72,1010.2,,1024.9,,,10,10,,8,,-0.5,,,,,
127,√Ê¡÷,2025-01-16 14:00,-1.4,,0.6,69,1009.8,,1024.4,,,9,9,,10,,-0.3,,,,,
127,√Ê¡÷,2025-01-16 15:00,0.6,,1,63,1009,,1023.5,,,9,9,,14,,0.1,,,,,
127,√Ê¡÷,2025-01-16 16:00,1.1,,1.1,60,1008.7,,1023.2,,,9,9,,14,,0,,,,,
127,√Ê¡÷,2025-01-16 17:00,0,,1.1,65,1008.6,,1023.1,,,9,9,,11,,-0.3,,,,,
127,√Ê¡÷,2025-01-16 18:00,-0.5,,0.2,67,1009,,1023.6,,,9,9,,12,,-0.4,,,,,
127,√Ê¡÷,2025-01-16 19:00,-0.7,,0.5,69,1009.8,,1024.4,,,9,9,,11,,-0.4,,,,,
127,√Ê¡÷,2025-01-16 20:00,-0.9,,0.5,72,1010.1,,1024.7,,,9,9,,10,,-0.4,,,,,
127,√Ê¡÷,2025-01-16 21:00,-0.9,,0.1,73,1009.9,,1024.5,,,9,9,,9,,-0.5,,,,,
127,√Ê¡÷,2025-01-16 22:00,-0.9,,0.1,74,1010.3,,1024.9,,,9,9,,9,,-0.5,,,,,
127,√Ê¡÷,2025-01-16 23:00,-0.9,,0.2,73,1010.6,,1025.2,,,9,9,,9,,-0.7,,,,,
127,√Ê¡÷,2025-01-17 0:00,-1.7,,0.6,77,1010.7,,1025.3,,,9,6,,,,-0.9,,,,,
127,√Ê¡÷,2025-01-17 1:00,-1.9,,0.8,79,1010.8,,1025.5,,,9,9,,8,,-1.3,,,,,
127,√Ê¡÷,2025-01-17 2:00,-1.7,,0.2,78,1011.1,,1025.8,,,9,7,,8,,-1.2,,,,,
127,√Ê¡÷,2025-01-17 3:00,-2.9,,0.7,81,1011.4,,1026.1,,,0,0,,,,-1.9,,,,,
127,√Ê¡÷,2025-01-17 4:00,-4.3,,0.2,85,1011.1,,1025.9,,,0,0,,,,-2.8,,,,,
127,√Ê¡÷,2025-01-17 5:00,-5.4,,0.5,85,1011.5,,1026.4,,,0,0,,,,-3.5,,,,,
127,√Ê¡÷,2025-01-17 6:00,-4.3,,0.2,87,1011.8,,1026.6,,,9,7,,8,,-2.8,,,,,
127,√Ê¡÷,2025-01-17 7:00,-4.2,,0.1,87,1012.4,,1027.2,,,0,0,,,,-3,,,,,
127,√Ê¡÷,2025-01-17 8:00,-5.7,,0.8,88,1012.9,,1027.8,,,0,0,,,,-3.8,,,,,
127,√Ê¡÷,2025-01-17 9:00,-4.5,,0.3,88,1013.6,,1028.5,,,0,0,,,,-2.6,,,,,
127,√Ê¡÷,2025-01-17 10:00,-2.4,,0.5,82,1013.5,,1028.2,,,0,0,,,,-0.7,,,,,
127,√Ê¡÷,2025-01-17 11:00,-0.8,,0.9,74,1013.7,,1028.4,,,0,0,,,,1.1,,,,,
